stock,endDate,cash
LLIT,2019-12-31,22834.0
LLNW,2016-12-31,21734000.0
LLNW,2017-12-31,20912000.0
LLNW,2018-12-31,25383000.0
LLNW,2019-12-31,18335000.0
LLY,2016-12-31,4582100000.0
LLY,2017-12-31,6536200000.0
LLY,2018-12-31,7320700000.0
LLY,2019-12-31,2337500000.0
LM,2017-03-31,734360000.0
LM,2018-03-31,738930000.0
LM,2019-03-31,925290000.0
LM,2020-03-31,1019480000.0
LMAT,2016-12-31,24288000.0
LMAT,2017-12-31,19096000.0
LMAT,2018-12-31,26318000.0
LMAT,2019-12-31,11786000.0
LMB,2016-12-31,7406000.0
LMB,2017-12-31,626000.0
LMB,2018-12-31,1619000.0
LMB,2019-12-31,8344000.0
LMNR,2016-10-31,38000.0
LMNR,2017-10-31,492000.0
LMNR,2018-10-31,609000.0
LMNR,2019-10-31,616000.0
LMNX,2016-12-31,93452000.0
LMNX,2017-12-31,127112000.0
LMNX,2018-12-31,76441000.0
LMNX,2019-12-31,59173000.0
LMPX,2016-12-31,320902.0
LMPX,2017-12-31,217360.0
LMPX,2018-12-31,424152.0
LMPX,2019-12-31,6508055.0
LMRK,2016-12-31,2711000.0
LMRK,2017-12-31,9188000.0
LMRK,2018-12-31,4108000.0
LMRK,2019-12-31,7446000.0
LMST,2016-12-31,66316000.0
LMST,2017-12-31,23103000.0
LMST,2018-12-31,27961000.0
LMST,2019-12-31,20103000.0
LMT,2016-12-31,1837000000.0
LMT,2017-12-31,2861000000.0
LMT,2018-12-31,772000000.0
LMT,2019-12-31,1514000000.0
LNC,2016-12-31,2722000000.0
LNC,2017-12-31,1628000000.0
LNC,2018-12-31,2345000000.0
LNC,2019-12-31,2563000000.0
LNDC,2016-05-29,9894000.0
LNDC,2017-05-28,5998000.0
LNDC,2018-05-27,2899000.0
LNDC,2019-05-26,1080000.0
LNG,2016-12-31,876000000.0
LNG,2017-12-31,722000000.0
LNG,2018-12-31,981000000.0
LNG,2019-12-31,2474000000.0
LNN,2016-08-31,101246000.0
LNN,2017-08-31,121620000.0
LNN,2018-08-31,160787000.0
LNN,2019-08-31,127204000.0
LNT,2016-12-31,8200000.0
LNT,2017-12-31,27900000.0
LNT,2018-12-31,20900000.0
LNT,2019-12-31,16300000.0
LNTH,2016-12-31,51178000.0
LNTH,2017-12-31,76290000.0
LNTH,2018-12-31,113401000.0
LNTH,2019-12-31,92919000.0
LOAN,2016-12-31,96299.0
LOAN,2017-12-31,136441.0
LOAN,2018-12-31,203682.0
LOAN,2019-12-31,118407.0
LOB,2016-12-31,236708000.0
LOB,2017-12-31,288671000.0
LOB,2018-12-31,315123000.0
LOB,2019-12-31,222539000.0
LOCO,2016-12-28,2168000.0
LOCO,2017-12-27,8550000.0
LOCO,2018-12-26,6969000.0
LOCO,2019-12-25,8070000.0
LODE,2016-12-31,184359.0
LODE,2017-12-31,2066718.0
LODE,2018-12-31,488657.0
LODE,2019-12-31,1015857.0
LOGC,2016-12-31,1728000.0
LOGC,2017-12-31,24575000.0
LOGC,2018-12-31,80906000.0
LOGC,2019-12-31,33107000.0
LOGI,2017-03-31,547533000.0
LOGI,2018-03-31,641947000.0
LOGI,2019-03-31,604516000.0
LOGI,2020-03-31,715566000.0
LOGM,2016-12-31,140756000.0
LOGM,2017-12-31,252402000.0
LOGM,2018-12-31,148652000.0
LOGM,2019-12-31,128005000.0
LONE,2016-12-31,6068000.0
LONE,2017-12-31,2538000.0
LONE,2018-12-31,5355000.0
LONE,2019-12-31,3137000.0
LOOP,2017-02-28,916487.0
LOOP,2018-02-28,8149713.0
LOOP,2019-02-28,5833390.0
LOOP,2020-02-29,33717671.0
LOPE,2016-12-31,45976000.0
LOPE,2017-12-31,153474000.0
LOPE,2018-12-31,120346000.0
LOPE,2019-12-31,122272000.0
LORL,2016-12-31,37458000.0
LORL,2017-12-31,255139000.0
LORL,2018-12-31,256947000.0
LORL,2019-12-31,259067000.0
LOVE,2017-01-29,878696.0
LOVE,2018-02-04,9175951.0
LOVE,2019-02-03,49070952.0
LOVE,2020-02-02,48538827.0
LOW,2017-02-03,558000000.0
LOW,2018-02-02,588000000.0
LOW,2019-02-01,511000000.0
LOW,2020-01-31,716000000.0
LPCN,2016-12-31,5560716.0
LPCN,2017-12-31,3210749.0
LPCN,2018-12-31,8077539.0
LPCN,2019-12-31,9728523.0
LPI,2016-12-31,32672000.0
LPI,2017-12-31,112159000.0
LPI,2018-12-31,45151000.0
LPI,2019-12-31,40857000.0
LPLA,2016-12-31,747709000.0
LPLA,2017-12-31,811136000.0
LPLA,2018-12-31,511096000.0
LPLA,2019-12-31,590209000.0
LPSN,2016-12-31,50889000.0
LPSN,2017-12-31,56115000.0
LPSN,2018-12-31,66449000.0
LPSN,2019-12-31,176523000.0
LPTH,2016-06-30,2908024.0
LPTH,2017-06-30,8085015.0
LPTH,2018-06-30,5508620.0
LPTH,2019-06-30,4604701.0
LPTX,2016-12-31,793000.0
LPTX,2017-12-31,25737000.0
LPTX,2018-12-31,16284000.0
LPTX,2019-12-31,3891000.0
LPX,2016-12-31,659300000.0
LPX,2017-12-31,928000000.0
LPX,2018-12-31,878000000.0
LPX,2019-12-31,181000000.0
LQDA,2016-12-31,1438712.0
LQDA,2017-12-31,3418979.0
LQDA,2018-12-31,39534985.0
LQDA,2019-12-31,55796378.0
LQDT,2016-09-30,134513000.0
LQDT,2017-09-30,94348000.0
LQDT,2018-09-30,58448000.0
LQDT,2019-09-30,36497000.0
LRCX,2016-06-26,5039322000.0
LRCX,2017-06-25,2377534000.0
LRCX,2018-06-24,4512257000.0
LRCX,2019-06-30,3658219000.0
LRMR,2018-12-31,4356000.0
LRMR,2019-12-31,1009000.0
LRN,2016-06-30,213989000.0
LRN,2017-06-30,230864000.0
LRN,2018-06-30,231113000.0
LRN,2019-06-30,283121000.0
LSBK,2016-12-31,43089000.0
LSBK,2017-12-31,38175000.0
LSBK,2018-12-31,27961000.0
LSBK,2019-12-31,27375000.0
LSCC,2016-12-31,106552000.0
LSCC,2017-12-30,106815000.0
LSCC,2018-12-29,119051000.0
LSCC,2019-12-28,118081000.0
LSI,2016-12-31,23685000.0
LSI,2017-12-31,9167000.0
LSI,2018-12-31,13560000.0
LSI,2019-12-31,17458000.0
LSTR,2016-12-31,178897000.0
LSTR,2017-12-30,242416000.0
LSTR,2018-12-29,199736000.0
LSTR,2019-12-28,319515000.0
LSXMA,2016-12-31,287000000.0
LSXMA,2017-12-31,615000000.0
LSXMA,2018-12-31,91000000.0
LSXMA,2019-12-31,493000000.0
LSXMB,2016-12-31,287000000.0
LSXMB,2017-12-31,615000000.0
LSXMB,2018-12-31,91000000.0
LSXMB,2019-12-31,493000000.0
LSXMK,2016-12-31,287000000.0
LSXMK,2017-12-31,615000000.0
LSXMK,2018-12-31,91000000.0
LSXMK,2019-12-31,493000000.0
LTBR,2016-12-31,3584877.0
LTBR,2017-12-31,4515398.0
LTBR,2018-12-31,24637295.0
LTBR,2019-12-31,17958989.0
LTC,2016-12-31,7991000.0
LTC,2017-12-31,5213000.0
LTC,2018-12-31,2656000.0
LTC,2019-12-31,4244000.0
LTHM,2016-12-31,4000000.0
LTHM,2017-12-31,1200000.0
LTHM,2018-12-31,28300000.0
LTHM,2019-12-31,16800000.0
LTM,2016-12-31,949327000.0
LTM,2017-12-31,1142004000.0
LTM,2018-12-31,1081642000.0
LTM,2019-12-31,1072579000.0
LTRPA,2016-12-31,654000000.0
LTRPA,2017-12-31,695000000.0
LTRPA,2018-12-31,672000000.0
LTRPA,2019-12-31,341000000.0
LTRX,2016-06-30,5962000.0
LTRX,2017-06-30,8073000.0
LTRX,2018-06-30,9568000.0
LTRX,2019-06-30,18282000.0
LUB,2016-08-31,1339000.0
LUB,2017-08-30,1096000.0
LUB,2018-08-29,3722000.0
LUB,2019-08-28,3640000.0
LULU,2017-01-29,734846000.0
LULU,2018-01-28,990501000.0
LULU,2019-02-03,881320000.0
LULU,2020-02-02,1093505000.0
LUMO,2017-12-31,24679000.0
LUMO,2018-12-31,14022000.0
LUNA,2016-12-31,12802458.0
LUNA,2017-12-31,36981533.0
LUNA,2018-12-31,42460267.0
LUNA,2019-12-31,25005917.0
LUV,2016-12-31,1680000000.0
LUV,2017-12-31,1495000000.0
LUV,2018-12-31,1854000000.0
LUV,2019-12-31,2548000000.0
LVGO,2017-12-31,61243000.0
LVGO,2018-12-31,108928000.0
LVGO,2019-12-31,241738000.0
LVS,2016-12-31,2128000000.0
LVS,2017-12-31,2419000000.0
LVS,2018-12-31,4648000000.0
LVS,2019-12-31,4226000000.0
LW,2016-05-29,36400000.0
LW,2017-05-28,57100000.0
LW,2018-05-27,55600000.0
LW,2019-05-26,12200000.0
LWAY,2016-12-31,8812000.0
LWAY,2017-12-31,4978000.0
LWAY,2018-12-31,2998000.0
LWAY,2019-12-31,3836000.0
LXFR,2016-12-31,13600000.0
LXFR,2017-12-31,12600000.0
LXFR,2018-12-31,13800000.0
LXFR,2019-12-31,10200000.0
LXP,2016-12-31,86637000.0
LXP,2017-12-31,107762000.0
LXP,2018-12-31,168750000.0
LXP,2019-12-31,122666000.0
LXRX,2016-12-31,46600000.0
LXRX,2017-12-31,61661000.0
LXRX,2018-12-31,80386000.0
LXRX,2019-12-31,36112000.0
LXU,2016-12-31,60017000.0
LXU,2017-12-31,33619000.0
LXU,2018-12-31,26048000.0
LXU,2019-12-31,22791000.0
LYB,2016-12-31,875000000.0
LYB,2017-12-31,1523000000.0
LYB,2018-12-31,332000000.0
LYB,2019-12-31,858000000.0
LYFT,2016-12-31,469239000.0
LYFT,2017-12-31,1106102000.0
LYFT,2018-12-31,517690000.0
LYFT,2019-12-31,358319000.0
LYRA,2018-12-31,23888000.0
LYRA,2019-12-31,9808000.0
LYTS,2016-06-30,33835000.0
LYTS,2017-06-30,3039000.0
LYTS,2018-06-30,3178000.0
LYTS,2019-06-30,966000.0
LYV,2016-12-31,1526591000.0
LYV,2017-12-31,1825322000.0
LYV,2018-12-31,2371540000.0
LYV,2019-12-31,2470362000.0
LZB,2016-04-30,112358000.0
LZB,2017-04-29,141860000.0
LZB,2018-04-28,134515000.0
LZB,2019-04-27,129819000.0
M,2017-01-28,1297000000.0
M,2018-02-03,1455000000.0
M,2019-02-02,1162000000.0
M,2020-02-01,685000000.0
MA,2016-12-31,6721000000.0
MA,2017-12-31,5933000000.0
MA,2018-12-31,6682000000.0
MA,2019-12-31,6988000000.0
MAA,2016-12-31,33536000.0
MAA,2017-12-31,10750000.0
MAA,2018-12-31,34259000.0
MAA,2019-12-31,20476000.0
MAC,2016-12-31,94046000.0
MAC,2017-12-31,91038000.0
MAC,2018-12-31,102711000.0
MAC,2019-12-31,100005000.0
MACK,2016-12-31,21524000.0
MACK,2017-12-31,93441000.0
MACK,2018-12-31,20079000.0
MACK,2019-12-31,16580000.0
MAG,2016-12-31,83347000.0
MAG,2017-12-31,160395000.0
MAG,2018-12-31,130180000.0
MAG,2019-12-31,72360000.0
MAGS,2016-12-31,19692000.0
MAGS,2017-12-31,22463000.0
MAGS,2018-12-31,38665000.0
MAGS,2019-12-31,34531000.0
MAIN,2016-12-31,24480000.0
MAIN,2017-12-31,51528000.0
MAIN,2018-12-31,54181000.0
MAIN,2019-12-31,55246000.0
MAN,2016-12-31,598500000.0
MAN,2017-12-31,689000000.0
MAN,2018-12-31,591900000.0
MAN,2019-12-31,1025800000.0
MANH,2016-12-31,95615000.0
MANH,2017-12-31,125522000.0
MANH,2018-12-31,99126000.0
MANH,2019-12-31,110678000.0
MANT,2016-12-31,64936000.0
MANT,2017-12-31,9451000.0
MANT,2018-12-31,5294000.0
MANT,2019-12-31,8854000.0
MAR,2016-12-31,858000000.0
MAR,2017-12-31,383000000.0
MAR,2018-12-31,316000000.0
MAR,2019-12-31,225000000.0
MARA,2016-12-31,4998314.0
MARA,2017-12-31,14948529.0
MARA,2018-12-31,2551171.0
MARA,2019-12-31,692963.0
MARK,2016-12-31,6893000.0
MARK,2017-12-31,22632000.0
MARK,2018-12-31,1410000.0
MARK,2019-12-31,272000.0
MARPS,2016-06-30,817381.0
MARPS,2017-06-30,1016681.0
MARPS,2018-06-30,984216.0
MARPS,2019-06-30,966619.0
MAS,2016-12-31,990000000.0
MAS,2017-12-31,1194000000.0
MAS,2018-12-31,552000000.0
MAS,2019-12-31,697000000.0
MASI,2016-12-31,305970000.0
MASI,2017-12-30,315302000.0
MASI,2018-12-29,552490000.0
MASI,2019-12-28,567687000.0
MAT,2016-12-31,869531000.0
MAT,2017-12-31,1079221000.0
MAT,2018-12-31,594481000.0
MAT,2019-12-31,630028000.0
MATW,2016-09-30,55711000.0
MATW,2017-09-30,57515000.0
MATW,2018-09-30,41572000.0
MATW,2019-09-30,35302000.0
MATX,2016-12-31,13900000.0
MATX,2017-12-31,19800000.0
MATX,2018-12-31,19600000.0
MATX,2019-12-31,21200000.0
MAXR,2016-12-31,14100000.0
MAXR,2017-12-31,19000000.0
MAXR,2018-12-31,19000000.0
MAXR,2019-12-31,59000000.0
MBCN,2016-12-31,29595000.0
MBCN,2017-12-31,24086000.0
MBCN,2018-12-31,90633000.0
MBCN,2019-12-31,18613000.0
MBI,2016-12-31,187000000.0
MBI,2017-12-31,146000000.0
MBI,2018-12-31,280000000.0
MBI,2019-12-31,83000000.0
MBII,2016-12-31,9609000.0
MBII,2017-12-31,786000.0
MBII,2018-12-31,18221000.0
MBII,2019-12-31,6252000.0
MBIN,2016-12-31,336201000.0
MBIN,2017-12-31,255319000.0
MBIN,2018-12-31,222324000.0
MBIN,2019-12-31,322209000.0
MBIO,2016-12-31,27499000.0
MBIO,2017-12-31,34975000.0
MBIO,2018-12-31,16469000.0
MBIO,2019-12-31,61413000.0
MBOT,2016-12-31,2709000.0
MBOT,2017-12-31,10787000.0
MBOT,2018-12-31,5238000.0
MBOT,2019-12-31,28771000.0
MBRX,2016-12-31,5007000.0
MBRX,2017-12-31,7714000.0
MBRX,2018-12-31,7134000.0
MBRX,2019-12-31,10735000.0
MBUU,2016-06-30,25921000.0
MBUU,2017-06-30,32822000.0
MBUU,2018-06-30,61623000.0
MBUU,2019-06-30,27392000.0
MBWM,2016-12-31,174396000.0
MBWM,2017-12-31,190501000.0
MBWM,2018-12-31,66254000.0
MBWM,2019-12-31,223031000.0
MC,2016-12-31,318926000.0
MC,2017-12-31,213191000.0
MC,2018-12-31,261100000.0
MC,2019-12-31,167812000.0
MCB,2016-12-31,78672000.0
MCB,2017-12-31,254131000.0
MCB,2018-12-31,223550000.0
MCB,2019-12-31,380621000.0
MCBC,2016-12-31,84209000.0
MCBC,2017-12-31,155367000.0
MCBC,2018-12-31,164284000.0
MCBC,2019-12-31,264350000.0
MCBS,2016-12-31,66563864.0
MCBS,2017-12-31,95833000.0
MCBS,2018-12-31,138427000.0
MCBS,2019-12-31,276413000.0
MCC,2016-09-30,104485263.0
MCC,2017-09-30,108571958.0
MCC,2018-09-30,75665981.0
MCC,2019-09-30,68245213.0
MCD,2016-12-31,1223400000.0
MCD,2017-12-31,2463800000.0
MCD,2018-12-31,866000000.0
MCD,2019-12-31,898500000.0
MCEP,2016-12-31,2359000.0
MCEP,2017-12-31,1832000.0
MCEP,2018-12-31,467000.0
MCEP,2019-12-31,255000.0
MCFT,2016-06-30,73000.0
MCFT,2017-06-30,4038000.0
MCFT,2018-06-30,7909000.0
MCFT,2019-06-30,5826000.0
MCHP,2017-03-31,908700000.0
MCHP,2018-03-31,901300000.0
MCHP,2019-03-31,428600000.0
MCHP,2020-03-31,401000000.0
MCHX,2016-12-31,103950000.0
MCHX,2017-12-31,104190000.0
MCHX,2018-12-31,45230000.0
MCHX,2019-12-31,42526000.0
MCI,2016-12-31,14289230.0
MCI,2017-12-31,7230154.0
MCI,2018-12-31,27143706.0
MCI,2019-12-31,24130264.0
MCK,2017-03-31,2783000000.0
MCK,2018-03-31,2672000000.0
MCK,2019-03-31,2981000000.0
MCK,2020-03-31,4015000000.0
MCO,2016-12-31,2051500000.0
MCO,2017-12-31,1071500000.0
MCO,2018-12-31,1685000000.0
MCO,2019-12-31,1832000000.0
MCRB,2016-12-31,54539000.0
MCRB,2017-12-31,36088000.0
MCRB,2018-12-31,85820000.0
MCRB,2019-12-31,65126000.0
MCRI,2016-12-31,26383000.0
MCRI,2017-12-31,29151000.0
MCRI,2018-12-31,30462000.0
MCRI,2019-12-31,60539000.0
MCS,2016-12-29,3239000.0
MCS,2017-12-28,16248000.0
MCS,2018-12-27,17114000.0
MCS,2019-12-26,20862000.0
MCY,2016-12-31,220318000.0
MCY,2017-12-31,291413000.0
MCY,2018-12-31,314291000.0
MCY,2019-12-31,294398000.0
MD,2016-12-31,55698000.0
MD,2017-12-31,60200000.0
MD,2018-12-31,25491000.0
MD,2019-12-31,112767000.0
MDB,2017-01-31,69305000.0
MDB,2018-01-31,61902000.0
MDB,2019-01-31,147831000.0
MDB,2020-01-31,706192000.0
MDC,2016-12-31,259087000.0
MDC,2017-12-31,472957000.0
MDC,2018-12-31,414724000.0
MDC,2019-12-31,424186000.0
MDCA,2016-12-31,27921000.0
MDCA,2017-12-31,46179000.0
MDCA,2018-12-31,30873000.0
MDCA,2019-12-31,106933000.0
MDGL,2016-12-31,19145000.0
MDGL,2017-12-31,148627000.0
MDGL,2018-12-31,57379000.0
MDGL,2019-12-31,46697000.0
MDLA,2018-01-31,42699000.0
MDLA,2019-01-31,44876000.0
MDLA,2020-01-31,226866000.0
MDLY,2016-12-31,49666000.0
MDLY,2017-12-31,36327000.0
MDLY,2018-12-31,17219000.0
MDLY,2019-12-31,10558000.0
MDLZ,2016-12-31,1741000000.0
MDLZ,2017-12-31,761000000.0
MDLZ,2018-12-31,1100000000.0
MDLZ,2019-12-31,1291000000.0
MDP,2016-06-30,24970000.0
MDP,2017-06-30,22300000.0
MDP,2018-06-30,437600000.0
MDP,2019-06-30,45000000.0
MDRR,2016-12-31,82.0
MDRR,2017-12-31,263002.0
MDRR,2018-12-31,1327424.0
MDRR,2019-12-31,613675.0
MDRX,2016-12-31,95607000.0
MDRX,2017-12-31,119470000.0
MDRX,2018-12-31,174243000.0
MDRX,2019-12-31,129668000.0
MDT,2017-04-28,4967000000.0
MDT,2018-04-27,3669000000.0
MDT,2019-04-26,4393000000.0
MDT,2020-04-24,4140000000.0
MDU,2016-12-31,46107000.0
MDU,2017-12-31,34599000.0
MDU,2018-12-31,53948000.0
MDU,2019-12-31,66459000.0
MDWD,2016-12-31,28866000.0
MDWD,2017-12-31,36069000.0
MDWD,2018-12-31,6716000.0
MDWD,2019-12-31,7242000.0
MEC,2017-12-31,76000.0
MEC,2018-12-31,3089000.0
MEC,2019-12-31,1000.0
MED,2016-12-31,52436000.0
MED,2017-12-31,75077000.0
MED,2018-12-31,81364000.0
MED,2019-12-31,76974000.0
MEDP,2016-12-31,37099000.0
MEDP,2017-12-31,26485000.0
MEDP,2018-12-31,23275000.0
MEDP,2019-12-31,131920000.0
MEDS,2016-12-31,14679.0
MEDS,2017-12-31,183914.0
MEDS,2018-12-31,869557.0
MEDS,2019-12-31,2871694.0
MEET,2016-12-31,21852531.0
MEET,2017-12-31,24158444.0
MEET,2018-12-31,28366000.0
MEET,2019-12-31,27241000.0
MEI,2016-04-30,227800000.0
MEI,2017-04-29,294000000.0
MEI,2018-04-28,246100000.0
MEI,2019-04-27,83200000.0
MEIP,2016-06-30,10837000.0
MEIP,2017-06-30,8458000.0
MEIP,2018-06-30,13309000.0
MEIP,2019-06-30,9590000.0
MELI,2016-12-31,234140000.0
MELI,2017-12-31,388260000.0
MELI,2018-12-31,440332000.0
MELI,2019-12-31,1384740000.0
MEOH,2016-12-31,223890000.0
MEOH,2017-12-31,375479000.0
MEOH,2018-12-31,256077000.0
MEOH,2019-12-31,416763000.0
MERC,2016-12-31,136569000.0
MERC,2017-12-31,143299000.0
MERC,2018-12-31,240491000.0
MERC,2019-12-31,351085000.0
MESA,2016-09-30,37686000.0
MESA,2017-09-30,56788000.0
MESA,2018-09-30,103311000.0
MESA,2019-09-30,68855000.0
MESO,2016-06-30,80937000.0
MESO,2017-06-30,45761000.0
MESO,2018-06-30,37763000.0
MESO,2019-06-30,50426000.0
MET,2016-12-31,12651000000.0
MET,2017-12-31,12701000000.0
MET,2018-12-31,15821000000.0
MET,2019-12-31,16598000000.0
METC,2016-12-31,5196914.0
METC,2017-12-31,5934000.0
METC,2018-12-31,6951000.0
METC,2019-12-31,5532000.0
MFA,2016-12-31,260112000.0
MFA,2017-12-31,449757000.0
MFA,2018-12-31,51965000.0
MFA,2019-12-31,70629000.0
MFGP,2017-04-30,150983000.0
MFGP,2018-04-30,573674000.0
MFGP,2018-10-31,620900000.0
MFGP,2019-10-31,355700000.0
MFIN,2016-12-31,13122000.0
MFIN,2017-12-31,12690000.0
MFIN,2018-12-31,57713000.0
MFIN,2019-12-31,67821000.0
MFNC,2016-12-31,46755000.0
MFNC,2017-12-31,37426000.0
MFNC,2018-12-31,64157000.0
MFNC,2019-12-31,18375000.0
MG,2016-12-31,19154000.0
MG,2017-12-31,27541000.0
MG,2018-12-31,25544000.0
MG,2019-12-31,15016000.0
MGA,2016-12-31,974000000.0
MGA,2017-12-31,726000000.0
MGA,2018-12-31,684000000.0
MGA,2019-12-31,1276000000.0
MGEE,2016-12-31,95959000.0
MGEE,2017-12-31,107952000.0
MGEE,2018-12-31,83102000.0
MGEE,2019-12-31,23481000.0
MGEN,2016-12-31,22104000.0
MGEN,2017-12-31,47441000.0
MGEN,2018-12-31,32606000.0
MGEN,2019-12-31,24846000.0
MGI,2016-12-31,157200000.0
MGI,2017-12-31,190000000.0
MGI,2018-12-31,145500000.0
MGI,2019-12-31,146800000.0
MGIC,2016-12-31,75314000.0
MGIC,2017-12-31,76076000.0
MGIC,2018-12-31,87126000.0
MGIC,2019-12-31,81915000.0
MGLN,2016-12-31,222732000.0
MGLN,2017-12-31,169719000.0
MGLN,2018-12-31,111341000.0
MGLN,2019-12-31,178794000.0
MGM,2016-12-31,1446581000.0
MGM,2017-12-31,1499995000.0
MGM,2018-12-31,1526762000.0
MGM,2019-12-31,2329604000.0
MGNX,2016-12-31,84098000.0
MGNX,2017-12-31,211727000.0
MGNX,2018-12-31,220128000.0
MGNX,2019-12-31,126472000.0
MGP,2016-12-31,360492000.0
MGP,2017-12-31,259722000.0
MGP,2018-12-31,3995000.0
MGP,2019-12-31,202101000.0
MGPI,2016-12-31,1569000.0
MGPI,2017-12-31,3084000.0
MGPI,2018-12-31,5025000.0
MGPI,2019-12-31,3309000.0
MGRC,2016-12-31,852000.0
MGRC,2017-12-31,2501000.0
MGRC,2018-12-31,1508000.0
MGRC,2019-12-31,2342000.0
MGTA,2016-12-31,4513000.0
MGTA,2017-12-31,51402000.0
MGTA,2018-12-31,58345000.0
MGTA,2019-12-31,65071000.0
MGTX,2016-12-31,17476641.0
MGTX,2017-12-31,8548638.0
MGTX,2018-12-31,68080175.0
MGTX,2019-12-31,227233384.0
MGY,2017-12-31,851466.0
MGY,2018-12-31,135758000.0
MGY,2019-12-31,182633000.0
MGYR,2016-09-30,21806000.0
MGYR,2017-09-30,22334000.0
MGYR,2018-09-30,15368000.0
MGYR,2019-09-30,21469000.0
MHH,2016-12-31,829000.0
MHH,2017-12-31,2478000.0
MHH,2018-12-31,1294000.0
MHH,2019-12-31,2981000.0
MHK,2016-12-31,121665000.0
MHK,2017-12-31,84884000.0
MHK,2018-12-31,119050000.0
MHK,2019-12-31,134785000.0
MHLD,2016-12-31,45747000.0
MHLD,2017-12-31,54470000.0
MHLD,2018-12-31,200841000.0
MHLD,2019-12-31,48197000.0
MHO,2016-12-31,33341000.0
MHO,2017-12-31,150703000.0
MHO,2018-12-31,20829000.0
MHO,2019-12-31,5883000.0
MIC,2016-12-31,44767000.0
MIC,2017-12-31,45844000.0
MIC,2018-12-31,589000000.0
MIC,2019-12-31,357000000.0
MICT,2016-12-31,539000.0
MICT,2017-12-31,2114000.0
MICT,2018-12-31,2174000.0
MICT,2019-12-31,3154000.0
MIDD,2016-12-31,68485000.0
MIDD,2017-12-30,89654000.0
MIDD,2018-12-29,71701000.0
MIDD,2019-12-28,94500000.0
MIK,2017-01-28,298813000.0
MIK,2018-02-03,425896000.0
MIK,2019-02-02,245887000.0
MIK,2020-02-01,409964000.0
MIME,2017-03-31,51319000.0
MIME,2018-03-31,78339000.0
MIME,2019-03-31,137576000.0
MIME,2020-03-31,173958000.0
MIND,2017-01-31,2902000.0
MIND,2018-01-31,9902000.0
MIND,2019-01-31,9389000.0
MIND,2020-01-31,3090000.0
MINI,2016-12-31,4137000.0
MINI,2017-12-31,13451000.0
MINI,2018-12-31,5605000.0
MINI,2019-12-31,8053000.0
MIRM,2018-12-31,51963000.0
MIRM,2019-12-31,11970000.0
MIST,2017-12-31,10880000.0
MIST,2018-12-31,85947000.0
MIST,2019-12-31,119818000.0
MITK,2016-09-30,9010000.0
MITK,2017-09-30,12289000.0
MITK,2018-09-30,9028000.0
MITK,2019-09-30,16748000.0
MITO,2016-12-31,9709732.0
MITO,2017-12-31,4118804.0
MITO,2018-12-31,10855000.0
MITO,2019-12-31,50768000.0
MITT,2016-12-31,52469891.0
MITT,2017-12-31,15200000.0
MITT,2018-12-31,31579000.0
MITT,2019-12-31,81692000.0
MJCO,2017-03-31,11635000.0
MJCO,2018-03-31,9152000.0
MJCO,2019-03-31,11329000.0
MJCO,2020-03-31,35240000.0
MKC,2016-11-30,118400000.0
MKC,2017-11-30,186800000.0
MKC,2018-11-30,96600000.0
MKC,2019-11-30,155400000.0
MKGI,2017-02-28,1007065.0
MKGI,2018-02-28,1604414.0
MKGI,2019-02-28,32979.0
MKGI,2020-02-29,162506.0
MKL,2016-12-31,1738747000.0
MKL,2017-12-31,2198459000.0
MKL,2018-12-31,2014168000.0
MKL,2019-12-31,3072807000.0
MKSI,2016-12-31,228623000.0
MKSI,2017-12-31,333887000.0
MKSI,2018-12-31,644345000.0
MKSI,2019-12-31,414572000.0
MKTX,2016-12-31,168243000.0
MKTX,2017-12-31,167014000.0
MKTX,2018-12-31,246322000.0
MKTX,2019-12-31,270124000.0
MLAB,2017-03-31,5820000.0
MLAB,2018-03-31,5469000.0
MLAB,2019-03-31,10185000.0
MLAB,2020-03-31,81380000.0
MLCO,2016-12-31,1702310000.0
MLCO,2017-12-31,1408211000.0
MLCO,2018-12-31,1472423000.0
MLCO,2019-12-31,1394982000.0
MLHR,2016-05-28,84900000.0
MLHR,2017-06-03,96200000.0
MLHR,2018-06-02,203900000.0
MLHR,2019-06-01,159200000.0
MLI,2016-12-31,351317000.0
MLI,2017-12-30,120269000.0
MLI,2018-12-29,72616000.0
MLI,2019-12-28,97944000.0
MLM,2016-12-31,50038000.0
MLM,2017-12-31,1446364000.0
MLM,2018-12-31,44900000.0
MLM,2019-12-31,21000000.0
MLND,2016-12-31,41904000.0
MLND,2017-12-31,17578000.0
MLND,2018-12-31,73286000.0
MLND,2019-12-31,62478000.0
MLP,2016-12-31,602000.0
MLP,2017-12-31,1029000.0
MLP,2018-12-31,624000.0
MLP,2019-12-31,683000.0
MLR,2016-12-31,31115000.0
MLR,2017-12-31,21895000.0
MLR,2018-12-31,27037000.0
MLR,2019-12-31,26072000.0
MLSS,2016-12-31,3602229.0
MLSS,2017-12-31,2636956.0
MLSS,2018-12-31,743429.0
MLSS,2019-12-31,1516272.0
MLVF,2016-09-30,91962000.0
MLVF,2017-09-30,117136000.0
MLVF,2018-09-30,30834000.0
MLVF,2019-09-30,153543000.0
MMAC,2016-12-31,45525000.0
MMAC,2017-12-31,35693000.0
MMAC,2018-12-31,28243000.0
MMAC,2019-12-31,8555000.0
MMC,2016-12-31,1026000000.0
MMC,2017-12-31,1205000000.0
